"company","category","size","title","level","city","url","updated"
"Mobileye","Automotive","l","Release Manager","Manager","ירושלים","https://il.linkedin.com/jobs/view/release-manager-at-mobileye-4045918077?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-18"
"Palo Alto Networks","Cybersecurity","xl","Endpoint System QA Automation (Cortex XDR)","Engineer","תל אביב - יפו","https://il.linkedin.com/jobs/view/endpoint-system-qa-automation-cortex-xdr-at-palo-alto-networks-4050644684?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-18"
"Dynamic Yield","AdTech","l","Senior QA Automation-R-235813","Engineer","רמת גן","https://il.linkedin.com/jobs/view/senior-qa-automation-r-235813-at-dynamic-yield-by-mastercard-4086413571?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-18"
"Palo Alto Networks","Cybersecurity","xl","Senior QA Automation Engineer (Prisma Cloud Compute)","Engineer","תל אביב - יפו","https://il.linkedin.com/jobs/view/senior-qa-automation-engineer-prisma-cloud-compute-at-palo-alto-networks-4086421216?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-18"
"Eitan Medical","Health","l","SWQA","Engineer","נתניה","https://www.comeet.com/jobs/eitanmedical/C6.00F/swqa/43.E4A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-17"
"DRS RADA Technologies","Aerospace","l","Global Supplier Quality Engineer","Engineer","נתניה","https://il.linkedin.com/jobs/view/global-supplier-quality-engineer-at-drs-rada-technologies-4102293315?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-17"
"Cato Networks","Cybersecurity","l","Automation Engineer","Engineer","תל אביב - יפו","https://il.linkedin.com/jobs/view/automation-engineer-at-cato-networks-4102963677?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-17"
"Palo Alto Networks","Cybersecurity","xl","Dir, SQA Engineering","Engineer","תל אביב - יפו","https://il.linkedin.com/jobs/view/dir-sqa-engineering-at-palo-alto-networks-4102335338?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-17"
"Palo Alto Networks","Cybersecurity","xl","Senior Python Automation Engineer (Cortex XDR)","Engineer","תל אביב - יפו","https://il.linkedin.com/jobs/view/senior-python-automation-engineer-cortex-xdr-at-palo-alto-networks-4102336658?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-17"
"Leverate","Fintech","m","QA Team Leader","Manager","בני ברק","https://il.linkedin.com/jobs/view/qa-team-leader-at-leverate-4101135568?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-16"
"Cato Networks","Cybersecurity","l","System QA Engineer","Engineer","תל אביב - יפו","https://il.linkedin.com/jobs/view/system-qa-engineer-at-cato-networks-4102796644?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-16"
"Kamada","Health","l","Quality Control Chemist","Engineer","רחובות","https://il.linkedin.com/jobs/view/quality-control-chemist-at-kamada-4102735290?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-16"
"Cato Networks","Cybersecurity","l","Automation Engineer - Access","Engineer","תל אביב - יפו","https://il.linkedin.com/jobs/view/automation-engineer-access-at-cato-networks-4102739230?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-16"
"Cato Networks","Cybersecurity","l","Automation Engineer - Access & Identity","Engineer","תל אביב - יפו","https://il.linkedin.com/jobs/view/automation-engineer-access-identity-at-cato-networks-4065680539?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-16"
"Mobileye","Automotive","l","Automation and Tools Team Leader","Manager","ירושלים","https://il.linkedin.com/jobs/view/automation-and-tools-team-leader-at-mobileye-4102016455?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-16"
"Nvidia","AI/ML","l","DPU Firmware QA Engineer","Engineer","יקנעם עילית","https://il.linkedin.com/jobs/view/dpu-firmware-qa-engineer-at-nvidia-3990965811?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-16"
"Vectorious Medical Technologies","Health","m","Operations QA Engineer","Engineer","תל אביב - יפו","https://www.comeet.com/jobs/vectoriousmedtech/68.003/operations-qa-engineer/DA.74F?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-15"
"Magenta Medical","Health","m","Quality Assurance Specialist","Engineer","קדימה","https://il.linkedin.com/jobs/view/quality-assurance-specialist-at-magenta-medical-ltd-4101374637?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-15"
"Cato Networks","Cybersecurity","l","QA Engineer - Information Systems","Engineer","תל אביב - יפו","https://il.linkedin.com/jobs/view/qa-engineer-information-systems-at-cato-networks-4102434317?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-15"
"Scopio Labs","Health","m","Senior Quality Assurance Automation Engineer","Engineer","תל אביב - יפו","https://il.linkedin.com/jobs/view/senior-quality-assurance-automation-engineer-at-scopio-labs-4081841278?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-15"
"Scopio Labs","Health","m","Senior Quality Assurance Engineer","Engineer","תל אביב - יפו","https://il.linkedin.com/jobs/view/senior-quality-assurance-engineer-at-scopio-labs-4081836602?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-15"
"Nvidia","AI/ML","l","Network QA Engineer","Engineer","יקנעם עילית","https://il.linkedin.com/jobs/view/network-qa-engineer-at-nvidia-4013313412?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-15"
