"company","category","size","title","level","city","url","updated"
"Wix","E-commerce & Retail","l","Blog Growth Manager - DE (German speaker)","Manager","מתחם גלילות","https://il.linkedin.com/jobs/view/blog-growth-manager-de-german-speaker-at-wix-4040869543?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-16"
"Wix","E-commerce & Retail","l","Blog SEO Specialist","Marketeer","מתחם גלילות","https://il.linkedin.com/jobs/view/blog-seo-specialist-at-wix-4049547550?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-16"
"Riverside.fm","AI/ML","l","Social Media Content Creator","Marketeer","תל אביב - יפו","https://www.comeet.com/jobs/riverside-fm/66.009/social-media-content-creator/A9.B41?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-15"
"MyHeritage","Digital Media","l","Senior Marketing Project Manager","Manager","אור יהודה","https://il.linkedin.com/jobs/view/senior-marketing-project-manager-at-myheritage-4048272435?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-15"
"ryze beyond","AdTech","m","User Acquisition Manager","Manager","תל אביב - יפו","https://il.linkedin.com/jobs/view/user-acquisition-manager-at-ryze-beyond-4026501524?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-15"
"AppsFlyer","AdTech","l","Marketing Operations Specialist","Marketeer","הרצליה","https://il.linkedin.com/jobs/view/marketing-operations-specialist-at-appsflyer-3997512078?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-15"
"Nayax","Fintech","l","PPC Manager","Manager","הרצליה","https://il.linkedin.com/jobs/view/ppc-manager-at-nayax-4049331279?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-15"
"Lumen","Health","l","Affiliate Marketing Manager","Manager","שוהם","https://il.linkedin.com/jobs/view/affiliate-marketing-manager-at-lumen-4051754776?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-15"
"Agoda.com","E-commerce & Retail","xl","Event Marketing Manager/Senior Manager, B2B Marketing – Bangkok Based, Relocation Provided","Manager","רמת גן","https://il.linkedin.com/jobs/view/event-marketing-manager-senior-manager-b2b-marketing-%E2%80%93-bangkok-based-relocation-provided-at-agoda-4033127319?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-15"
"Payoneer Global","Fintech","l","Senior Marketing Analyst","Marketeer","פתח תקווה","https://il.linkedin.com/jobs/view/senior-marketing-analyst-at-payoneer-4051756910?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-15"
