"company","category","size","title","level","city","url","updated"
"Agora","Fintech","m","Sales Development Specialist","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/sales-development-specialist-at-agora-re-4236208087?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-27"
"monday.com","Productivity","l","Enterprise Account Manager - Emerging Markets","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/enterprise-account-manager-emerging-markets-at-monday-com-4238243738?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-27"
"Mobileye","Automotive","l","Manager for Commercial Account Management","Manager","ירושלים","https://il.linkedin.com/jobs/view/manager-for-commercial-account-management-at-mobileye-4235864187?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-27"
"Elbit Systems","Aerospace","l","Business Development manager Cyber","Manager","חיפה","https://il.linkedin.com/jobs/view/business-development-manager-cyber-at-elbit-systems-israel-4143269450?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-27"
"Elementor","Productivity","l","Enterprise Sales Lead","Manager","רמת גן","https://il.linkedin.com/jobs/view/enterprise-sales-lead-at-elementor-4235017059?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-25"
"DOT Compliance","Health","m","Salesforce Implementation","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/salesforce-implementation-at-dot-compliance-4237318956?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-25"
"monday.com","Productivity","l","Enterprise Account Manager - Israel Market","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/enterprise-account-manager-israel-market-at-monday-com-4208256253?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-25"
"Natural Intelligence","AdTech","l","Publishers and Affiliates Account Manager","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/publishers-and-affiliates-account-manager-at-natural-intelligence-4218742561?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-25"
"monday.com","Productivity","l","CRM Account Executive - German Fluency","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/crm-account-executive-german-fluency-at-monday-com-4208258185?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-25"
"SalesForce","AI/ML","l","Pre-Sales Technical Architect","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/pre-sales-technical-architect-at-salesforce-4209221162?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-25"
